seed,canonical_ce,expanded_ce,ce_delta,canonical_kl,expanded_kl,kl_delta,canonical_top1,expanded_top1,top1_delta,canonical_top3,expanded_top3,top3_delta,canonical_best_epoch,expanded_best_epoch,canonical_final_policy,canonical_final_kl,canonical_final_top1,canonical_final_top3,expanded_final_policy,expanded_final_kl,expanded_final_top1,expanded_final_top3,canonical_training_wall_seconds,expanded_training_wall_seconds
4901,1.7335287424900916,1.5811628134598972,-0.1523659290301944,0.5375558431257041,0.3851899222161307,-0.15236592090957346,0.556767254257544,0.5717060053779504,0.014938751120406324,0.8793944826212529,0.9082760681207052,0.0288815854994523,14,10,1.762622993206814,0.5666500790970886,0.5650831590479036,0.8818344786375859,1.6166297534751342,0.4206568705894334,0.6089034956677621,0.9217707399661388,588.0198911050102,1258.7527711089933
4902,1.7424390479609164,1.5958735005051334,-0.14656554745578299,0.5464661646359423,0.39990060983123493,-0.1465655548047074,0.5743949805796236,0.566228463300468,-0.008166517279155516,0.8858181456030276,0.9083756597948411,0.02255751419181351,24,11,1.7424390479609164,0.5464661646359423,0.5743949805796236,0.8858181456030276,1.6292766839690256,0.43330378703844996,0.6278259137536102,0.9173887063041529,545.9823626849975,1249.9069134400052
4903,1.7203185838622979,1.59999846709272,-0.12032011676957777,0.524345704538273,0.40402557958871316,-0.12032012494955985,0.5332138233243701,0.5773329349666367,0.04411911164226667,0.8810875410815656,0.9097201473956777,0.02863260631411213,15,11,1.7781477992651697,0.582174903877987,0.5679713175978488,0.8878597749228164,1.6502470593091063,0.4542741668187531,0.6066128871626332,0.9163927895627926,544.6137595379987,1251.0862325069902
4904,1.730774132014152,1.595702675231578,-0.13507145678257415,0.5348012445695063,0.39972977837223583,-0.13507146619727045,0.5525844039438303,0.5991435116024301,0.04655910765859972,0.8809879494074295,0.9088736181655214,0.02788566875809184,12,15,1.7659512219373454,0.5699783441448412,0.5725525346081067,0.8840254954685788,1.653590810368966,0.45761792601110596,0.6188128672442984,0.9162931978886565,547.6709715669858,1251.5600897730037
4905,1.7269422395238125,1.5819779573214885,-0.14496428220232405,0.5309693469740981,0.386005060450274,-0.14496428652382415,0.5580121501842445,0.6056667662583408,0.04765461607409627,0.8832785579125585,0.9105666766258341,0.027288118713275633,13,10,1.7963659920287363,0.6003930998233171,0.5638382631212031,0.8834777412608306,1.6339153245962565,0.4379424262410105,0.6352952893138134,0.919828702320486,543.6293333789945,1281.1736307210085
